0,0.30808
1,0.010176
2,0.019928
3,0.010176
4,0.019928
5,0.010176
6,0.019928
7,0.010176
8,0.019928
9,0.019928
10,0.019928
11,0.019928
12,0.019928
13,0.019928
14,0.029679
15,0.019928
16,0.040011
17,0.040011
18,0.050058
19,0.040011
20,0.050058
21,0.050058
22,0.061089
23,0.030427
24,0.030427
25,0.019928
26,0.010176
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
